,Time
14354,263222
14355,972687
14356,250089
14357,957703
14358,2733859
14359,312
14360,75
14361,2529445
14362,4753
14363,6399
14364,421459
14365,1926
14366,682271
14367,7
14368,2376
14369,3639765
14370,248522
14371,423679
14372,8792
14373,1734152
14374,622849
14375,788
14376,1435
14377,18
14378,1088234
14379,598
14380,16
14381,17
14382,3649368
14383,357
14384,1245
14385,2848795
14386,3069
14387,11
14388,1914802
14389,62347
14390,343252
14391,620
14392,959592
14393,970035
14394,76388
14395,8
14396,6033625
14397,1010
14398,9
14399,2318278
14400,12297
14401,6107
14402,1459052
14403,895892
14404,606107
14405,60345
14406,613243
14407,1729044
14408,49
14409,563
14410,2421503
14411,837120
14412,1042
14413,4532
14414,2764509
14415,910620
14416,37366
14417,5358
14418,265565
14419,2414480
14420,871755
14421,20880
14422,1775
14423,578256
14424,13294
14425,52
14426,2487975
14427,1819950
14428,26097
14429,7802
14430,234867
14431,2748297
14432,24
14433,9
14434,3273074
14435,182597
14436,19
14437,511027
14438,275099
14439,134
14440,1723880
14441,1046743
14442,14010
14443,517
14444,2483810
14445,613438
14446,652
14447,303
14448,2917956
14449,377
14450,545
14451,1840679
14452,695520
14453,1181892
14454,2439037
14455,705
14456,2240102
14457,33
14458,52
14459,2425462
14460,168496
14461,41
14462,2405658
14463,621000
14464,575489
14465,1146062
14466,2332731
14467,249
14468,3810848
14469,774
14470,3025263
14471,577867
14472,616847
14473,1206767
14474,618714
14475,780239
14476,588554
14477,409274
14478,634126
14479,768487
14480,943132
14481,687114
14482,1211880
14483,610171
14484,506511
14485,82757
14486,1146841
14487,82410
14488,592471
14489,1032880
14490,784173
14491,6989
14492,503107
14493,12724
14494,3113154
14495,2420724
14496,583881
14497,1126818
14498,696737
14499,611637
14500,1204560
14501,1126862
14502,701564
14503,605164
14504,590238
14505,593657
14506,632912
14507,600356
14508,600560
14509,596564
14510,606652
14511,612103
14512,1227328
14513,575969
14514,608934
14515,596888
14516,611003
14517,605960
14518,608592
14519,758536
14520,433712
14521,613680
14522,611501
14523,596078
14524,625090
14525,587663
14526,523396
14527,888987
14528,2212841
14529,1212197
14530,1203470
14531,1215947
14532,1112772
14533,1727223
14534,174525
14535,604639
14536,601019
14537,1205759
14538,611090
14539,594861
14540,450693
14541,103908
14542,679462
14543,604842
14544,607819
14545,602045
14546,603194
14547,603483
14548,601530
14549,448285
14550,1365408
14551,620418
14552,582735
14553,617744
14554,601745
14555,609901
14556,602039
14557,611352
14558,521073
14559,697354
14560,699069
14561,495181
14562,1205261
14563,1126297
14564,94261
14565,756504
14566,2915
14567,3319
14568,2735
14569,984
14570,1048996
14571,595573
14572,2262
14573,614962
14574,590409
14575,608371
14576,606752
14577,1199643
14578,611295
14579,606291
14580,519211
14581,686108
14582,607113
14583,1110871
14584,94917
14585,885
14586,3491
14587,1716465
14588,778901
14589,10988
14590,520875
14591,1816907
14592,1192300
14593,613658
14594,535510
14595,680854
14596,600491
14597,606208
14598,603690
14599,528323
14600,693643
14601,592615
14602,1383232
14603,1648987
14604,7807
14605,1798950
14606,535794
14607,62783
14608,609814
14609,1209596
14610,610529
14611,1209347
14612,4757716
14613,1188475
14614,2904
14615,1303654
14616,2405312
14617,1206772
14618,2442262
14619,770118
14620,1195781
14621,342279
14622,88937
14623,1134354
14624,1125441
14625,79745
14626,879448
14627,1716821
14628,1126885
14629,1117181
14630,1902951
14631,1131461
14632,601617
14633,1460858
14634,1036769
14635,701318
14636,1112822
14637,516788
14638,785494
14639,1646035
14640,3277911
14641,254681
14642,686886
14643,2709679
14644,3851875
14645,4520025
14646,310548
14647,23646
14648,338603
14649,5262410
14650,10992452
14651,422703
14652,1290028
14653,520177
14654,3714414
14655,1892103
14656,3471140
14657,1208305
14658,603111
14659,506034
14660,802993
14661,1978024
14662,1140622
14663,416446
14664,683616
14665,600024
14666,1224963
14667,70533
14668,1134657
14669,1200806
14670,1138907
14671,245770
14672,362055
14673,233921
14674,352755
14675,1284028
14676,34815
14677,1118327
14678,1233234
14679,1284392
14680,1181624
14681,1333520
14682,904075
14683,195298
14684,1115251
14685,1292950
14686,699110
14687,1041765
14688,1292306
14689,115210
14690,1688419
14691,568394
14692,129261
14693,1546618
14694,260524
14695,598114
14696,970592
14697,251167
14698,1228155
14699,335022
14700,687079
14701,1463241
14702,1235571
14703,941492
14704,498683
14705,1475894
14706,325147
14707,1213889
14708,2863236
14709,1030745
14710,1901917
14711,1476088
14712,2745131
14713,478463
14714,1782281
14715,1989738
14716,421038
14717,1658084
14718,3206230
14719,766253
14720,2688203
14721,171862
14722,518225
14723,5616312
14724,420378
14725,1464933
14726,1728366
14727,1900656
14728,3013393
14729,25774024
14730,1643453
14731,1203957
14732,13032169
14733,7886267
14734,23416936
14735,4679872
14736,5843681
14737,1672212
14738,1017019
14739,5775099
14740,172735
14741,3789560
14742,934901
14743,1148448
14744,2485635
14745,4852775
14746,513465
14747,6897632
14748,19212
14749,952180
14750,338655
14751,248376
14752,110532
14753,1192017
14754,1296855
14755,77607
14756,27279
14757,2397338
14758,425696
14759,2408735
14760,3143278
14761,1110653
14762,1825635
14763,2414076
14764,4152628
14765,6384322
14766,1632507
14767,1831235
14768,608307
14769,602240
14770,629
14771,18
14772,1292478
14773,2403455
14774,2509612
14775,1741120
14776,1641312
14777,1371655
14778,1117112
14779,80001
14780,106654
14781,1126713
14782,1108534
14783,1208367
14784,184000
14785,504951
14786,525191
14787,175618
14788,1135568
14789,1202432
14790,607374
14791,601373
14792,98843
14793,3791501
14794,7958
14795,26354940
14796,43718346
14797,7833257
14798,30838117
14799,9951620
14800,672107
14801,639561
14802,663961
14803,176127
14804,1000344
14805,317990
14806,9577
14807,748960
14808,286961
14809,1186231
14810,1374246
14811,2068258
14812,328047
14813,1759508
14814,10047
14815,13007
14816,650124
14817,175261
14818,527094
14819,9207
14820,343052
14821,3181302
14822,7548
14823,71491
14824,5281
14825,690238
14826,98363
14827,247600
14828,274387
14829,11143
14830,26447
14831,2101
14832,6168584
14833,1274129
14834,895090
14835,111809
14836,131641
14837,891408
14838,493151
14839,1584521
14840,647762
14841,161819
14842,4160
14843,211984
14844,145174
14845,38830
14846,155957
14847,140761
14848,5240
14849,32280
14850,70327
14851,13436
14852,7794
14853,64289
14854,1308
14855,2446431
14856,38014529
14857,39005395
14858,46495895
14859,1646108
14860,30138553
14861,35092513
14862,42570724
14863,23632308
14864,36791657
14865,6222893
14866,4914955
14867,5887405
14868,1373094
14869,4985
14870,531120
14871,524173
14872,70289
14873,77286
14874,2537
14875,2645
14876,1059
14877,317
14878,42
14879,624907
14880,1627040
14881,2417611
14882,3806249
14883,3378666
14884,13603063
14885,41994
14886,10457468
14887,996416
14888,2994390
14889,726526
14890,4781352
14891,76679
14892,425023
14893,18072052
14894,4859074
14895,5089412
14896,5306724
14897,94356026
14898,364811
14899,688231
14900,1290433
14901,1641416
14902,606722
14903,847840
14904,2232140
14905,1865215
14906,246167
14907,431002
14908,11446117
14909,626334
14910,6662737
14911,3026479
14912,2003870
14913,3237894
14914,589326
14915,26976
14916,1090146
14917,13091944
14918,7395885
14919,473941
14920,5666048
14921,2364086
14922,4917861
14923,6694
14924,8696232
14925,617107
14926,3019847
14927,6627130
14928,1257843
14929,7140803
14930,1000634
14931,1453374
14932,1888219
14933,863433
14934,3606295
14935,4933299
14936,1137871
14937,2469158
14938,1849424
14939,1378791
14940,6565161
14941,2192064
14942,1803402
14943,3019307
14944,5357074
14945,926904
14946,505047
14947,263264
14948,5562414
14949,145106
14950,1773490
14951,1174541
14952,2521127
14953,1728432
14954,741752
14955,285771
14956,2309836
14957,1144784
14958,278684
14959,370888
14960,35662
14961,613610
14962,1317276
14963,425041
14964,2525226
14965,2065170
14966,1594821
14967,1660435
14968,412656
14969,560531
14970,1975601
14971,188527
14972,356463
14973,353936
14974,67076
14975,178090
14976,1848914
14977,2327748
14978,11674
14979,690636
14980,1071327
14981,934843
14982,1223152
14983,2154339
14984,1213223
14985,4043045
14986,754903
14987,876675
14988,993517
14989,304106
14990,86485
14991,1406559
14992,151753
14993,1712070
14994,121914
14995,2815984
14996,1507659
14997,7069744
14998,1356006
14999,5036922
15000,445919
15001,2732641
15002,2003881
15003,819724
15004,1422768
15005,2156551
15006,2834621
15007,35558
15008,1019226
15009,1142969
15010,1292569
15011,1124
15012,7228557
15013,5826676
15014,3702233
15015,3767681
15016,6782162
15017,82945
15018,693642
15019,1388585
15020,691027
15021,2507961
15022,586921
15023,1383749
15024,1743519
15025,672145
15026,3797508
15027,1925826
15028,594764
15029,936593
15030,1365694
15031,1996961
15032,965828
15033,177552
15034,8812294
15035,1138997
15036,5761561
15037,17749544
15038,662594
15039,77682
15040,4140226
15041,4041776
15042,11984489
15043,372856
15044,11411241
15045,2695067
15046,4517387
15047,471452
15048,2879969
15049,1784403
15050,876370
15051,99509
15052,859823
15053,3191066
15054,968283
15055,670057
15056,2474376
15057,2457260
15058,1169960
15059,1250667
15060,2805984
15061,119507
15062,2557316
15063,4388408
15064,13546316
15065,683734
15066,787863
15067,7076008
15068,2982672
15069,2479669
15070,2499217
15071,617455
15072,2496956
15073,5092666
15074,1055703
15075,1116796
15076,2855027
15077,173467
15078,681317
15079,2263390
15080,1805315
15081,2948554
15082,4493017
15083,2923975
15084,3111760
15085,2323219
15086,603306
15087,2440574
15088,1620656
15089,105930
15090,4347904
15091,2382156
15092,85162
15093,785784
15094,1559976
15095,672856
15096,427798
15097,98038
15098,1573009
15099,599006
15100,1193679
15101,683440
15102,285317
15103,2226576
15104,171986
15105,1229344
15106,518133
15107,1712932
15108,164255
15109,3290683
15110,879535
15111,332022
15112,871374
15113,429740
15114,524107
15115,65789
15116,1725865
15117,15088966
15118,18244985
15119,12778619
15120,4169143
15121,6734528
15122,1706825
15123,5793660
15124,12276218
15125,22807860
15126,11323555
15127,441733
15128,22139905
15129,12366964
15130,4215837
15131,7267769
15132,25525372
15133,14857764
15134,18316196
15135,25911245
15136,179854
15137,42920033
15138,27871389
15139,4281024
15140,6074957
15141,1559862
15142,3895642
15143,27881422
15144,10584134
15145,8416814
15146,13740733
15147,6591243
15148,7448936
15149,13428789
15150,13035665
15151,40597312
15152,7085952
15153,596419
15154,4245465
15155,10656552
15156,3514372
15157,5832228
15158,9719297
15159,3240547
15160,1220942
15161,3434723
15162,1263659
15163,2601089
15164,2911955
15165,28699840
15166,5913486
15167,723838
15168,10649965
15169,1350775
15170,936733
15171,378173
15172,7735430
15173,13299655
15174,14344439
15175,1497469
15176,2173627
15177,261203
15178,3006816
15179,1912279
15180,404299
15181,848377
15182,563473
15183,581823
15184,1488646
15185,24284022
15186,134930
15187,5221052
15188,3260681
15189,2871979
15190,2492587
15191,1808048
15192,601928
15193,2863808
15194,7613741
15195,2771288
15196,22345789
15197,3778909
15198,5945391
15199,781855
15200,19692531
15201,3093844
15202,6842520
15203,4321026
15204,3891198
15205,2692521
15206,2883449
15207,860275
15208,185987
15209,201749
15210,4199668
15211,25496718
15212,10293903
15213,3635168
15214,4054709
15215,2590519
15216,2396547
15217,2881742
15218,1033249
15219,86819288
15220,11455608
15221,24632853
15222,615017
15223,762327
15224,4075434
15225,499199
15226,165467
15227,5461064
15228,610907
15229,6454741
15230,2066260
15231,11182818
15232,1382576
15233,6717183
15234,364530
15235,9665996
15236,2084923
15237,14610
15238,3098513
15239,5276133
15240,4401525
15241,1643708
15242,16096
15243,1379924
15244,956296
15245,4902237
15246,612406
15247,4668559
15248,4490305
15249,1281200
15250,3027824
15251,265950
15252,258164
15253,5787634
15254,3272181
15255,1565301
15256,12778
15257,2061963
15258,11989006
15259,7187281
15260,7780219
15261,3784899
15262,4327257
15263,12447478
15264,6103312
15265,2547858
15266,583300
15267,4252940
15268,7334282
15269,3022554
15270,1797051
15271,3669022
15272,21839851
15273,504104
15274,510795
15275,3492266
15276,1278776
15277,1469554
15278,861953
15279,2672722
15280,2173990
15281,1269715
15282,616703
15283,11063487
15284,4727321
15285,4441513
15286,5698905
15287,5622620
15288,8547838
15289,12894397
15290,568329
15291,10906160
15292,605094
15293,1562
15294,5180668
15295,2492564
15296,603807
15297,6768455
15298,4147633
15299,745759
15300,620185
15301,2252661
15302,770886
15303,7692608
15304,4905111
15305,346307
15306,712296
15307,143273
15308,1326824
15309,512092
15310,251563
15311,98035
15312,2555992
15313,120093
15314,96049
15315,252139
15316,170253
15317,93992
15318,63352
15319,4255098
15320,2206800
15321,1235074
15322,269475
15323,243593
15324,383
15325,2420890
15326,176950
15327,10217
15328,174412
15329,339710
15330,2678
15331,137827
15332,16633
15333,9745
15334,964
15335,81228
15336,120
15337,789203
15338,434676
15339,222594
15340,16697
15341,102142
15342,70220
15343,110347
15344,339494
15345,8341
15346,39512
15347,28993
15348,9974
15349,853955
15350,356520
15351,174151
15352,352897
15353,1209075
15354,1991
15355,329098
15356,487504
15357,23412
15358,795534
15359,81073
15360,12481
15361,256
15362,64
15363,1536
15364,33203
15365,109420
15366,792871
15367,9087
15368,76940
15369,270183
15370,153087
15371,18827
15372,217
15373,336400
15374,611820
15375,450
15376,79113
15377,42
15378,215470
15379,3705
15380,22697
15381,198
15382,1552
15383,13447
15384,85930
15385,83893
15386,91726
15387,324
15388,134622
15389,2731
15390,24717
15391,4338
15392,75121
15393,106800
15394,87896
15395,2549
15396,78356
15397,92053
15398,158350
15399,13011
15400,411050
15401,469
15402,482
15403,4673
15404,96276
15405,3732
15406,171881
15407,6851
15408,542
15409,320257
15410,11773
15411,9428
15412,4750
15413,61419
15414,103754
15415,74515
15416,113707
15417,677175
15418,172249
15419,3109593
15420,598127
15421,3983471
15422,1561720
15423,157198
15424,249283
15425,520468
15426,173838
15427,101195
15428,169470
15429,487680
15430,730810
15431,251486
15432,1202205
15433,1914517
15434,862589
15435,357219
15436,710391
15437,493331
15438,2653202
15439,83248
15440,1103242
15441,271957
15442,32587
15443,154675
15444,615871
15445,956132
15446,242646
15447,168386
15448,1580036
15449,645661
15450,210848
15451,651972
15452,1235149
15453,626365
15454,500933
15455,1059537
15456,1014870
15457,2101
15458,2281
15459,271919
15460,2314459
15461,98605
15462,1566276
15463,171683
15464,467738
15465,1213275
15466,371386
15467,362376
15468,173197
15469,339149
15470,270467
15471,297742
15472,986
15473,35120
15474,10458
15475,157400
15476,327889
15477,204438
15478,603687
15479,159586
15480,526265
15481,517194
15482,427592
15483,419585
15484,5469
15485,1571
15486,8195
15487,437
15488,254182
15489,101465
15490,599915
15491,322121
15492,183513
15493,596004
15494,621783
15495,145709
15496,198529
15497,88111
15498,662501
15499,715736
15500,4409645
15501,3104196
15502,5361
15503,1637476
15504,1108425
15505,708544
15506,1049751
15507,4213813
15508,706921
15509,188443
15510,3278947
15511,5050179
15512,1855132
15513,3546345
15514,590101
15515,2516758
15516,1942670
15517,1606980
15518,173571
15519,1207267
15520,263456
15521,205596
15522,93347
15523,1032542
15524,4924376
15525,76061
15526,10823064
15527,19091849
15528,4715477
15529,19473651
15530,9083888
15531,4749007
15532,12160276
15533,2172874
15534,4732696
15535,1932693
15536,4229228
15537,1012641
15538,2532787
15539,498216
15540,541423
15541,1373090
15542,1042969
15543,9283644
15544,1124957
15545,4219862
15546,1749034
15547,677441
15548,5459065
15549,1716249
15550,2194454
15551,7916358
15552,1381917
15553,1902919
15554,658056
15555,850499
15556,1710597
15557,1698319
15558,522238
15559,962333
15560,2106562
15561,3748206
15562,20498
15563,5616141
15564,1155565
15565,821135
15566,5120971
15567,1700676
15568,3028000
15569,4189552
15570,1950206
15571,2434658
15572,1021460
15573,2845974
15574,1892943
15575,1592007
15576,2524387
15577,2317546
15578,1224480
15579,495989
15580,702365
